chroma_stft,rms,spectral_centroid,spectral_bandwith,rollof,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.26981953,0.09065367,1688.5654843771945,2112.635671796454,3497.2513834635415,0.06257685908564815,-198.57053,117.903824,3.1074114,30.928123,4.1917605,4.776113,-5.5122004,0.09974699,-11.8042,-0.60696197,-9.118499,-4.8172426,-2.0221934,-1.9053309,-11.536903,-2.2764733,-9.937486,6.144287,-11.068547,-7.7138643,Sin-Bandera-Que-Lloro
0.2480498,0.08888041,1521.0646332280603,2034.1795505409912,3178.9388020833335,0.04953568070023148,-204.09013,123.57816,-1.1772771,29.937613,3.819356,2.3194726,-8.250321,-0.9311295,-13.257391,-1.0940315,-8.85919,-6.8502774,-2.9641209,-3.5510056,-12.227019,-3.4145389,-10.38326,5.0881677,-12.992589,-9.783411,Sin-Bandera-Que-Lloro
0.23327881,0.08133851,1509.1641529640494,1944.9264101598394,3103.423055013021,0.05136673538773148,-215.07571,124.08308,-5.1721406,29.24117,1.5416075,0.990795,-9.273907,-2.7611446,-14.462257,-2.712406,-8.736815,-6.9976788,-4.1017723,-5.7654696,-11.541753,-4.190865,-7.914188,4.2150373,-11.184752,-9.871997,Sin-Bandera-Que-Lloro
0.22691312,0.09159492,1578.702828214403,2005.8519065622359,3263.6759440104165,0.052379466869212965,-202.16762,120.45631,-2.0781605,28.96337,-0.8243615,2.9316669,-7.7966647,0.016118614,-16.012339,-1.0290171,-7.7966366,-6.1699977,-4.098579,-4.9380054,-9.886051,-1.5780996,-8.937442,2.6423268,-10.784186,-7.934426,Sin-Bandera-Que-Lloro
0.23894313,0.10195467,1583.4144940351212,2024.046132563795,3313.6210123697915,0.05113389756944445,-188.33945,119.15929,-0.6077034,33.311375,0.885645,4.1948986,-6.3138695,3.8412054,-12.743254,0.86253,-6.6260467,-4.852436,-6.131506,-3.2584927,-9.732488,1.5917708,-8.021159,4.9549203,-10.504472,-6.1594715,Sin-Bandera-Que-Lloro
0.22893456,0.10305947,1537.9966220935412,1982.3196173559584,3260.535685221354,0.04923050491898148,-186.5551,120.480995,-2.3600082,36.331654,3.6466906,5.909534,-5.19393,5.9963593,-12.737743,1.4213783,-5.834951,-2.5900426,-5.5136347,-2.4558933,-10.902778,0.8891563,-8.172618,5.292751,-8.431768,-4.752647,Sin-Bandera-Que-Lloro
0.25754377,0.11584452,1572.545889659089,1999.4986244134352,3366.4571126302085,0.05329273365162037,-167.41457,120.718475,-2.0299947,38.75557,4.069338,7.0769863,-3.408822,9.147492,-12.11004,3.0661237,-5.072631,1.297184,-4.441927,-0.5081941,-9.247009,3.8607938,-6.649973,5.2397504,-5.809231,-3.0500302,Sin-Bandera-Que-Lloro
0.24722716,0.14351873,1698.6779393636239,2149.2158354903386,3771.002197265625,0.05973533347800926,-137.34886,113.50796,2.6171758,37.375717,1.8986856,10.091798,-0.80809706,12.884388,-12.342217,5.8379416,-5.216303,5.082621,-0.41759336,4.3792152,-7.912818,4.4646716,-9.794841,4.417346,-7.8355193,-2.0734348,Sin-Bandera-Que-Lloro
0.22791831,0.16202354,1677.4988305852678,2123.3951533337354,3712.7827962239585,0.06214735243055555,-124.12491,114.17818,1.9582992,36.102757,0.51613,9.09519,0.73905224,14.075164,-12.258586,8.093308,-3.7644079,10.790108,3.9464717,5.631516,-6.8932743,3.5366602,-6.5980744,4.9348135,-6.3103933,-3.7243745,Sin-Bandera-Que-Lloro
0.23110946,0.16877592,1698.2006986162005,2122.7486059889925,3749.468994140625,0.06463849103009259,-119.77528,113.83574,0.87754935,32.36235,-1.4977982,10.4343605,0.08318456,13.241444,-14.751392,8.59864,-4.549746,14.843676,6.659969,4.363749,-7.342562,1.3368417,-5.404827,5.029145,-6.5427666,-4.5691667,Sin-Bandera-Que-Lloro
0.24907726,0.17249125,1741.5414609690986,2190.219065526178,3878.2694498697915,0.06475377965856481,-113.679924,111.705315,1.9476409,31.815609,-1.8031509,9.738917,1.638712,13.754229,-14.271587,8.323038,-5.032207,15.947875,7.672025,4.814471,-6.0337605,3.0761473,-4.375095,5.5767784,-6.339046,-3.8307836,Sin-Bandera-Que-Lloro
0.27970925,0.16151077,1801.6178061753749,2213.1789764778487,4005.8736165364585,0.06993046513310185,-120.55197,109.978226,1.6347198,30.591223,-2.8849673,10.942388,1.5956092,13.322104,-14.498793,7.3226724,-5.020205,15.627563,7.1634545,5.032327,-5.9238825,2.8999805,-4.3018417,6.342442,-5.0765905,-2.4185185,Sin-Bandera-Que-Lloro
0.34981352,0.13605621,1783.1903738674819,2206.315665599346,3959.8164876302085,0.0657958984375,-138.53276,110.97913,0.27526346,31.347883,1.3934674,12.906285,2.1285808,14.069149,-11.575421,7.3212156,-2.795952,14.481202,4.761447,5.3949833,-3.39614,5.5575037,-1.7096529,6.0642753,-2.4637666,-0.97556335,Sin-Bandera-Que-Lloro
0.3698023,0.1281681,1805.2929798877735,2247.8543970620804,4032.142130533854,0.06587049696180555,-140.49557,110.00644,1.9335549,32.87734,3.8641272,12.007521,1.1113013,14.914179,-10.213543,5.655825,-4.009543,10.603974,2.7017338,5.3883123,-3.0770779,6.4853663,-4.181385,5.3419557,-3.6452847,-0.55397755,Sin-Bandera-Que-Lloro
0.34573376,0.13723002,1779.8776475000066,2218.0550769355573,3989.673868815104,0.06529179325810185,-140.98286,110.61509,2.0141084,32.928417,1.2250863,10.811238,0.59929097,16.55087,-13.065337,4.5708294,-5.5943203,6.945977,3.5190942,7.3348074,-2.135485,7.773832,-6.5926433,4.730057,-3.048815,-0.71921736,Sin-Bandera-Que-Lloro
0.30190936,0.15438293,1758.4107791059273,2151.6837114411774,3873.534138997396,0.06751618561921297,-135.74567,111.51517,-0.3639195,29.432676,-1.7555726,10.359821,-0.33982348,16.292345,-17.92135,5.4553723,-5.0436287,7.3024697,6.7713437,7.532589,-2.9919033,5.2747984,-7.40505,2.7987337,-2.8155987,-4.4177423,Sin-Bandera-Que-Lloro
0.24411468,0.16429444,1767.5793695674186,2142.881607495233,3813.76953125,0.0686961986400463,-127.12039,111.77697,-1.0550568,26.517859,-2.5133188,8.050519,-1.8786155,15.050413,-20.048708,4.523835,-6.458133,6.3410625,7.573014,7.1159015,-4.8413043,2.807781,-9.284373,2.5510106,-4.3240514,-6.0741677,Sin-Bandera-Que-Lloro
0.2157766,0.17737207,1698.0346248813014,2075.027649606575,3552.1809895833335,0.06831190321180555,-113.193596,116.15444,-3.411178,31.153261,0.13091448,5.53743,-5.2857666,14.798274,-20.61459,3.0073996,-7.5578375,5.5528054,8.500576,4.664374,-8.869811,2.3139422,-10.655414,3.8737018,-5.5351086,-5.513981,Sin-Bandera-Que-Lloro
0.24352548,0.17008054,1750.4505016747166,2103.214449230977,3645.2423095703125,0.07021303530092593,-109.34368,114.15086,-5.2454953,32.82166,2.7627428,6.4709034,-7.5737095,13.913924,-19.125088,0.9940262,-8.55815,5.418244,6.657656,3.1872022,-9.862144,4.0214367,-9.189145,4.3897834,-7.225027,-4.3284974,Sin-Bandera-Que-Lloro
0.29923844,0.14509241,1895.0931791203222,2209.9368050010944,3969.586181640625,0.07757342303240741,-109.42471,108.96904,-6.1876535,34.516823,7.3191485,7.0422626,-8.663429,12.703321,-14.252478,0.13773204,-8.096643,7.386695,2.5991795,1.8575525,-11.14396,3.7169526,-8.180235,4.4872613,-7.7611356,-2.439369,Sin-Bandera-Que-Lloro
0.3142446,0.13544446,1969.757545105687,2262.876132944559,4136.069742838542,0.07957628038194445,-104.82758,105.23789,-7.0862966,35.566097,6.520982,5.1743073,-9.861668,11.456292,-11.875812,-0.824945,-7.7073827,4.7597475,-0.63590974,1.2845658,-9.699133,6.43491,-8.00962,4.6380415,-10.016008,-1.7562852,Sin-Bandera-Que-Lloro
0.30914205,0.13795738,1955.4815225072778,2264.255131146427,4144.742838541667,0.07765028211805555,-101.49323,103.915985,-7.822018,37.791744,5.688086,6.7529416,-9.790716,11.749032,-12.060042,2.2011774,-4.468485,5.448107,-1.1709306,0.6040975,-8.884179,10.328395,-5.6488976,4.8961577,-11.898982,-1.9720137,Sin-Bandera-Que-Lloro
0.27149063,0.15060085,1950.2646010112162,2231.1057044595495,4138.5121663411455,0.07578757957175926,-100.86835,103.11276,-9.517262,35.658672,1.3428042,7.4231076,-12.978247,9.780946,-13.867635,5.61269,-1.3527657,6.583447,0.016607497,1.0907199,-6.4979067,9.57437,-5.208841,3.9722595,-11.148817,-3.875915,Sin-Bandera-Que-Lloro
0.25893196,0.15126847,1934.06732769419,2202.4089903066047,4072.716267903646,0.07587574146412036,-103.35534,104.11183,-11.445133,33.588554,-1.0724174,5.744716,-14.744544,8.411456,-15.740905,6.1576777,-0.8385407,5.662657,0.47181898,2.7503588,-6.16163,7.6494746,-5.9839487,3.9052,-9.697103,-3.2596614,Sin-Bandera-Que-Lloro
0.24117097,0.16301176,1813.0019530767065,2142.6783118272724,3848.8606770833335,0.0669826931423611,-102.56326,108.839775,-10.5847,35.78125,-0.5096074,7.6760316,-12.200358,9.616428,-15.014771,7.896334,0.5094052,5.1872077,1.9315594,4.112008,-4.540541,10.297137,-4.791172,4.6932335,-9.233293,-2.05368,Sin-Bandera-Que-Lloro
0.26046056,0.1598793,1750.5147623105659,2112.3037546091114,3729.8797607421875,0.06427001953125,-108.978226,111.553925,-9.86342,38.188755,3.0519705,8.119063,-9.676263,12.502812,-14.284827,7.2858753,1.4078157,5.787609,1.27746,4.6855965,-4.9961586,10.592669,-4.316081,4.2448673,-7.215949,1.0840468,Sin-Bandera-Que-Lloro
0.30146113,0.14672859,1783.299679690652,2146.1798669976097,3817.8070068359375,0.06455485026041667,-119.74785,109.85068,-9.212297,38.184578,5.6941214,6.758582,-9.397371,14.579692,-12.478337,3.7637665,-1.5939322,5.253555,1.9058982,6.531954,-4.5759754,8.523227,-6.2934504,3.3893697,-4.7896533,4.426283,Sin-Bandera-Que-Lloro
0.30815014,0.13540863,1794.8255023648248,2178.176194406326,3870.4437255859375,0.06584563078703703,-122.81168,109.999596,-5.370635,37.11643,4.7778187,3.7984493,-4.400702,15.342371,-12.647277,0.47320035,-7.1694765,2.9771886,0.47149128,6.8716984,-4.2932315,8.5259905,-7.7649603,1.710456,-5.7949986,4.3010592,Sin-Bandera-Que-Lloro
0.29768014,0.14126007,1680.9800181473677,2124.456272293583,3661.24267578125,0.06178566261574074,-128.33606,114.75465,-0.59501225,37.974102,2.8164883,5.3037405,0.20460652,17.097649,-11.924125,1.6020602,-9.5189705,1.5726964,0.79324484,8.950527,-2.504504,10.186494,-6.871822,1.0835364,-4.4934635,4.971223,Sin-Bandera-Que-Lloro
0.25876376,0.13107507,1562.3830370524406,2039.3174999395592,3318.0572509765625,0.05668809678819445,-145.21019,120.89032,0.9596043,36.12064,2.2167594,3.3914163,-1.7827682,14.833015,-12.203359,1.0527234,-11.300393,-1.8621066,0.6009309,7.9090056,-0.3912314,8.418301,-7.887592,-0.6653285,-4.30419,2.9875522,Sin-Bandera-Que-Lloro
0.23526716,0.11781697,1491.4971786293775,2021.03189553983,3163.0879720052085,0.05165382667824074,-166.12787,123.31684,4.6156683,34.05865,2.941882,2.9369931,-3.2769458,11.955911,-9.159628,1.2737263,-14.235581,-3.7672253,-0.66727245,7.327266,0.258962,5.7154193,-7.821854,-0.2575511,-4.7450256,1.4847223,Sin-Bandera-Que-Lloro
0.20486832,0.10876957,1372.033828189717,1944.073871178084,2859.380086263021,0.045927824797453706,-186.82726,127.76133,5.7797084,33.69852,2.7487912,2.2653706,-3.8012013,8.125891,-9.553084,2.2178366,-14.546997,-4.882067,-2.280285,5.24914,-1.1725159,3.467279,-7.4775753,-1.8500186,-7.3178463,-1.4393965,Sin-Bandera-Que-Lloro
0.22779281,0.08379431,1322.149402151379,1865.926214884106,2723.401896158854,0.046933774594907406,-214.97775,132.64955,1.3877441,31.140652,3.1497455,2.554246,-3.9919086,5.0141506,-8.810194,1.8031535,-13.266671,-5.808076,-5.1060953,2.6479933,-3.53358,-0.44629076,-7.12953,-3.045324,-9.034326,-1.8913094,Sin-Bandera-Que-Lloro
0.28587356,0.06708785,1359.1216823592215,1879.2765920664363,2820.1019287109375,0.04811830873842592,-230.22714,131.83214,1.4386582,32.167263,5.492287,5.63621,-4.4088836,3.517152,-7.04251,2.5980418,-9.652125,-3.234121,-6.9510827,-1.0848308,-5.213437,-1.1305916,-6.7817054,-2.6179745,-10.591429,-1.8490503,Sin-Bandera-Que-Lloro
0.30436835,0.07138709,1584.5609645822208,2024.1939059439899,3364.56298828125,0.05911593967013889,-222.64395,120.71738,7.1246696,33.016365,5.9848933,7.921563,-3.8083563,5.3630257,-5.0142097,2.7747004,-7.5265694,-0.05006232,-8.346728,-1.1044014,-7.720623,-0.8385152,-6.684727,-1.6801214,-12.332359,-1.2727623,Sin-Bandera-Que-Lloro
0.33356476,0.07847415,1712.9095342508674,2078.552321948665,3676.445515950521,0.0691822193287037,-205.27658,116.94976,5.89518,34.118393,3.2345243,8.784996,-4.0689936,6.002833,-6.326487,2.3017507,-6.7582216,0.50811666,-8.084798,-1.9494227,-8.836236,0.6766185,-6.9730573,-1.7072866,-12.534584,-1.3682894,Sin-Bandera-Que-Lloro
0.33305886,0.08956739,1705.3010356539928,2071.363184336226,3684.819539388021,0.0676563404224537,-191.36261,120.35561,7.0422354,34.064365,2.069076,8.493692,-3.9863017,9.461901,-5.4268427,2.613986,-6.1681237,-0.13122398,-7.3674827,-1.7011977,-7.6142488,2.8402014,-6.359438,0.14970575,-10.523302,-1.0524652,Sin-Bandera-Que-Lloro
0.34141973,0.10640799,1827.7204819352376,2200.350290567481,3943.3675130208335,0.07100649233217593,-163.19025,113.51331,10.498522,37.19254,3.9359179,8.997384,-3.1127706,12.105122,-7.187659,4.587093,-5.0499263,-0.20863992,-5.469758,0.17850368,-6.4348426,6.3739324,-7.458886,1.9493906,-8.565043,-1.1593431,Sin-Bandera-Que-Lloro
0.30170447,0.11534929,1898.856537770821,2272.9198639229635,4109.6018473307295,0.07071940104166667,-146.25601,111.03067,8.982057,36.105335,3.7283146,6.8434596,-2.9260767,15.168191,-9.723024,3.7989788,-6.088587,0.3158901,-4.2252812,0.7905987,-6.4915323,6.468619,-8.986555,3.2736318,-7.268982,-1.6949562,Sin-Bandera-Que-Lloro
0.29769403,0.11969413,1862.5656531018376,2235.8277462641104,4032.5907389322915,0.07011357060185185,-135.69041,111.93171,2.271708,37.984097,3.914398,5.5035176,-3.227118,16.844938,-11.423715,4.9122596,-5.530215,-1.491908,-1.7246985,0.17410631,-6.276341,7.265738,-9.801905,2.9071023,-6.6647406,-2.782587,Sin-Bandera-Que-Lloro
0.30621922,0.11725721,1984.577194151729,2320.507937946537,4295.0266520182295,0.07527895326967593,-130.32994,107.754105,2.5096583,35.92402,4.319714,5.9124336,-2.5404007,15.803808,-12.524464,6.493278,-4.823059,-0.44744956,-1.5177981,0.79196155,-5.675442,5.9685216,-11.140993,3.5995336,-7.207298,-2.879752,Sin-Bandera-Que-Lloro
0.33669028,0.12069597,2099.4718045058025,2392.344925787944,4529.6986897786455,0.08374927662037036,-118.58632,101.24804,0.8000045,37.333755,4.410069,7.6899056,-0.4131876,15.636879,-14.428565,9.661501,-2.6937592,1.6101676,0.7675863,1.1507204,-5.202223,6.9997888,-11.828663,4.138447,-7.2036977,-3.0805678,Sin-Bandera-Que-Lloro
0.3412234,0.121461734,2138.523032722629,2418.462785801829,4674.49951171875,0.08867051866319445,-114.77754,99.39715,1.3802457,37.364388,3.8284476,9.9613695,-2.7363079,16.108278,-11.9918165,8.81094,-3.591075,3.657227,2.0632648,-0.058903527,-5.9133153,8.018325,-11.103389,4.2077127,-7.854993,-1.6852316,Sin-Bandera-Que-Lloro
0.36738592,0.11925759,2214.2392178669043,2454.945675347383,4829.020182291667,0.09514702690972222,-109.95145,96.9434,0.68391764,36.49476,4.68173,11.2394705,-5.7295704,15.577006,-10.836995,9.875457,-3.1110728,3.4869719,2.0145414,1.0699071,-6.8743114,8.7141285,-10.313834,4.6124234,-8.514095,-0.87330866,Sin-Bandera-Que-Lloro
0.38023707,0.113309965,2119.904349447146,2418.8600203944875,4623.956298828125,0.08941198278356481,-117.47749,102.30687,1.6648544,34.112152,3.8297415,10.1138525,-4.9591713,14.2352915,-10.532055,9.040367,-2.9017222,3.9220243,1.31502,1.3379836,-7.98547,8.036229,-9.982067,5.3809733,-8.270174,0.732024,Sin-Bandera-Que-Lloro
0.37898162,0.1192989,1974.7373935348103,2335.4712056970093,4299.1139729817705,0.08161304615162036,-116.30568,107.87955,0.5576284,35.202717,4.6530204,10.4486885,-6.0875964,15.530043,-11.614528,9.29492,-1.6646509,3.7860107,2.4703934,1.9228668,-8.242704,9.5708,-8.896651,4.855319,-6.9293647,1.0417656,Sin-Bandera-Que-Lloro
0.3663214,0.11602946,1943.2795150236673,2317.1692594627307,4225.193277994792,0.07770679615162036,-120.53633,109.39374,1.4217832,37.036713,7.8374906,9.640314,-9.291709,14.059136,-11.242101,5.2314568,-3.8551283,3.6145804,1.106544,1.4770074,-9.652396,8.719486,-9.104293,3.9556692,-6.860391,2.49832,Sin-Bandera-Que-Lloro
0.37731618,0.12072143,1875.6391606410757,2255.4136005353803,3991.468302408854,0.07310881438078703,-115.109215,114.15972,-1.5150949,36.803314,8.038426,6.5273347,-9.98758,12.596809,-13.10844,5.7749653,-4.7282505,2.621248,-0.37408748,2.4131348,-9.811474,7.592096,-10.762327,3.8348937,-7.1143436,1.2072595,Sin-Bandera-Que-Lloro
0.3651045,0.12758861,1899.8733415219247,2253.4111416281085,4003.132120768229,0.07896592881944445,-107.8797,114.21435,-0.062023234,37.893883,6.821472,3.0059736,-9.41471,10.966451,-14.316759,5.2062006,-5.761724,1.2050039,0.5325776,1.6122956,-8.807062,6.325741,-11.446807,2.0549765,-6.586774,-0.64000475,Sin-Bandera-Que-Lloro
0.38101202,0.12715009,2026.0732058343476,2307.449917323162,4248.321533203125,0.08783637152777778,-100.4057,110.27989,-0.6066142,37.172016,6.3046536,2.752442,-9.871925,8.584944,-14.862018,4.101907,-8.959695,1.2335836,-0.59103477,2.5792162,-8.080885,6.058479,-10.718575,1.2977114,-7.479907,-1.544532,Sin-Bandera-Que-Lloro
0.3754588,0.123037,2176.022521367385,2334.704112098008,4436.836751302083,0.10282163266782407,-97.85941,105.85685,-2.1101353,36.620834,4.6289773,0.68524706,-10.439513,6.4323907,-15.476935,2.6497655,-11.656484,-0.09522014,-0.99157006,2.591599,-9.115163,6.579679,-11.438451,1.0558844,-8.002518,-1.5855199,Sin-Bandera-Que-Lloro
0.36790788,0.12755086,2150.916804233263,2332.129923757776,4408.7738037109375,0.10346363208912036,-94.61335,107.2891,-2.4565158,34.43358,2.4785228,-0.24053489,-7.117715,8.2026005,-16.53586,4.148438,-12.207458,-0.6753601,-0.04497954,3.405508,-8.790048,7.0110564,-10.514873,1.308257,-6.667806,-2.2945502,Sin-Bandera-Que-Lloro
0.35483217,0.124017805,2170.1479904504467,2339.4562044811164,4452.7374267578125,0.1058620876736111,-98.06114,105.93359,-2.1312566,34.025494,0.5300845,1.8213692,-5.226493,9.306115,-18.01802,5.318764,-10.605149,-0.60961413,0.40827695,3.474419,-8.520604,7.086562,-8.205713,1.8736097,-6.4001284,-1.7038801,Sin-Bandera-Que-Lloro
0.34662184,0.1173009,2122.580068115097,2319.4574443124457,4339.1896565755205,0.10085494429976852,-104.45428,106.616714,-5.327533,33.440853,0.30308604,4.883743,-2.602205,10.216649,-18.951279,7.461018,-9.922621,-1.1227803,-0.90890694,3.421481,-8.275211,8.322943,-7.0080266,3.020279,-6.2965364,-1.8875669,Sin-Bandera-Que-Lloro
0.34494683,0.121758714,2202.1358067944816,2357.016310047507,4499.542236328125,0.10807517722800926,-98.65757,103.21485,-4.835022,34.58147,1.3888787,6.60762,-2.6106997,12.046196,-18.967066,7.8024936,-8.604793,-0.37220398,-0.6499317,2.745344,-8.065361,9.689606,-7.014992,3.5618572,-6.226504,-1.2598888,Sin-Bandera-Que-Lloro
0.34147558,0.12560803,2148.3129435033297,2377.161485074838,4507.1685791015625,0.09949634693287036,-99.248695,105.187294,-2.2143755,34.05535,2.7845387,8.351114,-1.209731,14.421065,-17.051474,8.785335,-7.688766,0.55870306,-0.47701305,2.9489822,-6.7457094,8.617355,-5.642004,3.5312703,-7.1856465,-1.7253968,Sin-Bandera-Que-Lloro
0.36671582,0.121470176,2210.4790208566646,2396.3342973397353,4629.04052734375,0.09993037471064815,-100.85099,102.08243,-2.0679996,36.028976,3.7443373,10.904342,-2.2264903,13.333875,-14.443009,8.988912,-7.4331675,0.4945275,-0.8823597,2.8557096,-5.3242607,7.7706423,-5.3365636,5.103768,-8.479687,-1.9032007,Sin-Bandera-Que-Lloro
0.35864884,0.12232727,2262.0172473461475,2428.7749972945785,4775.984700520833,0.10154893663194445,-104.25347,100.61263,0.61185175,35.596012,6.247125,11.777902,-4.7350025,13.836198,-12.297394,7.0957603,-7.9974647,-0.38378227,-1.5279727,2.6386628,-5.012879,7.158376,-5.6783743,5.7936363,-9.317421,-1.9005274,Sin-Bandera-Que-Lloro
0.3428032,0.12880322,2200.1605962747267,2412.127149305285,4705.403645833333,0.09344708478009259,-107.35123,101.594025,2.0448792,38.297874,9.195133,11.786925,-6.0057716,14.336713,-9.625574,4.171212,-7.6145334,0.06173692,-1.2019715,3.3169339,-6.803479,6.8242517,-6.896789,7.522939,-10.178142,0.20914227,Sin-Bandera-Que-Lloro
0.3335026,0.12984318,2119.9562950088366,2421.555326073295,4655.757649739583,0.08069525824652778,-113.13583,103.926506,3.836966,37.57734,9.871928,10.825934,-5.8758354,13.427076,-10.034264,3.9084463,-7.316752,-0.06142521,-1.1078476,3.1874995,-7.679752,4.9767885,-7.1908016,8.211949,-10.573254,-0.15925893,Sin-Bandera-Que-Lloro
0.33741638,0.12218801,2047.7181321297055,2391.4960183098924,4516.290283203125,0.0754688404224537,-122.25113,105.48487,2.88368,37.336575,9.898298,10.51897,-5.7667766,12.450677,-9.792259,3.3341894,-6.531641,-0.07246155,-1.7595274,2.719458,-8.801248,4.782929,-7.7771473,8.629436,-9.796387,0.4722237,Sin-Bandera-Que-Lloro
0.31688637,0.126952,2051.1096528753133,2431.502999138251,4614.6352132161455,0.0747341579861111,-119.22287,105.3637,6.136106,34.867985,7.6805615,9.41565,-6.308741,10.979677,-11.634582,3.0579164,-5.7670503,0.8382197,-2.187959,4.359507,-9.926818,4.019454,-9.491351,7.190084,-10.783972,-0.340391,Sin-Bandera-Que-Lloro
0.32152486,0.123251244,1907.5719077791086,2387.0013610487154,4333.1085205078125,0.06311261212384259,-135.2163,107.15625,10.881519,38.393955,8.172288,11.220669,-3.6010258,9.608656,-9.079741,5.037063,-5.048268,1.9501063,-1.5867083,6.1523476,-8.10364,3.4879286,-10.2627945,7.505933,-9.398147,0.75821155,Sin-Bandera-Que-Lloro
0.34056568,0.10910062,1767.6693683750086,2300.760484523423,4022.222900390625,0.058146158854166664,-166.40926,109.176216,15.221287,40.58034,10.228566,11.510417,-2.0464,7.1480002,-6.8542976,6.865208,-4.4795794,1.9320451,-2.156403,6.430001,-4.993012,2.1483443,-8.679596,7.901914,-7.4921308,-0.3819377,Sin-Bandera-Que-Lloro
0.3616382,0.09215279,1678.0124351581571,2182.4838475440683,3673.4049479166665,0.057770905671296294,-205.1524,109.527504,15.196685,43.933735,12.014522,12.553417,-0.07819564,6.1707454,-2.953333,8.166153,-4.0059056,1.8647995,-2.6059315,7.2937155,-2.967688,2.9617724,-8.778829,8.44615,-4.9211707,0.86937433,Sin-Bandera-Que-Lloro
0.35822585,0.09310894,1651.1851298912136,2190.1355823378262,3594.7489420572915,0.05439814814814815,-217.40387,109.18788,19.920303,45.10367,14.723151,13.762013,1.8392829,6.189417,-1.1973833,9.0696945,-4.4545865,2.519311,-3.552878,7.876489,-1.6280264,3.559087,-7.769274,9.548539,-4.428874,0.9399337,Sin-Bandera-Que-Lloro
0.31783766,0.0849029,1571.430907191,2148.362291773874,3317.060343424479,0.046244303385416664,-238.75755,110.24832,17.17855,44.667027,17.933578,10.423704,0.025648542,5.3598566,-1.841947,7.362198,-6.0682545,0.90495753,-5.2005715,4.6740956,-3.1648226,2.3776476,-7.464246,10.210258,-4.1447253,0.49066642,Sin-Bandera-Que-Lloro
0.30876535,0.0715146,1601.8488393438588,2118.686977973605,3350.0579833984375,0.052693684895833336,-248.60051,111.14511,9.967016,41.879883,18.370754,9.302742,1.3441391,4.782715,-3.285369,6.319896,-7.353023,0.3010567,-6.4039216,1.9387476,-5.9414043,0.58694035,-7.4463415,9.121141,-3.0893521,1.5342507,Sin-Bandera-Que-Lloro
0.3064891,0.08284277,1737.1277556320629,2187.395905810717,3621.6654459635415,0.05963134765625,-220.29262,108.12025,6.73958,33.91027,13.019757,6.25333,-1.229706,2.5343413,-7.925348,3.1618845,-8.817688,-0.6662483,-6.6776824,1.2690171,-7.864686,-0.39558014,-9.8753605,5.3417053,-5.147513,0.15219866,Sin-Bandera-Que-Lloro
0.26775417,0.09424166,1714.3654638153978,2194.2106896439177,3601.727294921875,0.056059660734953706,-194.50232,113.30441,4.3247766,30.354652,9.60103,5.513593,-3.265501,3.4205248,-11.471857,1.0429754,-10.229913,-2.0572002,-7.5966086,0.370736,-9.285571,-0.06878916,-11.053114,5.190353,-7.236795,-2.2181375,Sin-Bandera-Que-Lloro
0.25943783,0.089830175,1639.5299813470015,2094.7598203014663,3404.1402180989585,0.05439136646412037,-195.97186,117.15387,-3.436272,30.870968,7.7539754,2.1541686,-5.6830955,2.5652447,-13.110299,-0.29814035,-10.450621,-4.06986,-6.7436247,-0.083572105,-9.210273,-0.43568337,-10.412955,3.8893518,-9.019943,-4.587163,Sin-Bandera-Que-Lloro
0.2671311,0.0920256,1625.0101546686867,2005.9377124781156,3362.3199462890625,0.059084291811342594,-189.80635,119.66133,-8.191243,32.76563,5.595139,2.5303476,-5.5843663,3.3538463,-12.171662,0.043185823,-8.958337,-4.841383,-6.2615423,0.114917696,-7.681042,2.4276204,-9.255315,2.9327784,-9.761162,-4.5395174,Sin-Bandera-Que-Lloro
0.25942326,0.107379824,1673.2250710371984,2030.7497445638614,3428.7139892578125,0.05974889684606482,-166.50801,120.37367,-7.9133186,33.563694,5.150137,0.3755688,-8.013853,5.943826,-13.334855,-1.7266206,-8.995826,-4.998465,-5.6291537,2.121642,-7.0778804,6.0642214,-9.080498,2.2801375,-12.161479,-6.4720244,Sin-Bandera-Que-Lloro
0.2573925,0.11192366,1715.5146201473924,2027.2908271731303,3500.690714518229,0.0644802517361111,-155.14119,120.17734,-10.859289,36.766617,6.558801,1.1888205,-7.3996315,8.183149,-10.938163,-0.8269077,-9.304055,-4.35043,-5.773514,3.4943843,-7.422507,7.3164372,-7.4179454,3.296645,-10.147589,-4.541765,Sin-Bandera-Que-Lloro
0.28142703,0.118259326,1711.385088197996,2003.3705278017815,3511.0087076822915,0.06541386357060185,-140.60645,120.42095,-14.447832,38.641865,7.2757783,0.8096494,-7.508908,9.54121,-9.5551815,-0.4725813,-10.3688135,-2.4828088,-5.552627,3.901488,-8.305442,5.9552636,-5.45384,2.3946743,-9.275518,-3.5072987,Sin-Bandera-Que-Lloro
